workload,category,window,window_index,winner,difference,gmc_confidence,wam_confidence,gmc_accuracy,wam_accuracy,context_reuse_depth16,context_entropy_depth1,context_entropy_depth16,entropy_reduction,h1_oracle_accuracy,h8_oracle_accuracy,h16_oracle_accuracy,h32_oracle_accuracy,stride_stability,delta_entropy,sequential_fraction,unique_lines,mean_reuse_distance,median_reuse_distance,gmc_late_prefetch_rate,wam_late_prefetch_rate,gmc_prefetch_precision,wam_prefetch_precision,gmc_coverage,wam_coverage,gmc_cache_pollution,wam_cache_pollution,gmc_bandwidth_bytes,wam_bandwidth_bytes
graph_bfs_size65536_seed2_loads,graph,100,1,WAM,0.07622169125524514,0.41200840336134453,0.49733333333333335,0.0,0.0,0.01,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,91.0,639.6729106628242,632.0,0.0,0.0,0.2,0.29508196721311475,0.65,0.61,0,0,520,488
graph_bfs_size65536_seed2_loads,graph,100,2,GMC-style,-0.11978485391810922,0.4278207282913165,0.31,0.0,0.0,0.01,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,90.0,660.6702127659574,632.0,0.0,0.0,0.234375,0.1875,0.64,0.32,0,0,512,256
graph_bfs_size65536_seed2_loads,graph,500,0,GMC-style,-0.010239472362869595,0.41061484593837533,0.5133,0.0,0.0,0.002,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,452.0,836.015984015984,1149,0.0,0.0,0.14361702127659576,0.14367816091954022,0.752,0.696,0,2,3008,2784
graph_bfs_size65536_seed2_loads,graph,500,1,GMC-style,-0.026479624982784777,0.4103357142857143,0.44403333333333334,0.0,0.0,0.002,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,452.0,750.6282998944034,632,0.0,0.0,0.22994652406417113,0.25666666666666665,0.748,0.6,0,0,2992,2400
graph_bfs_size65536_seed2_loads,graph,500,2,GMC-style,-0.14856737337329107,0.42353893557422967,0.3682666666666667,0.0,0.0,0.002,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,451.0,649.6015801354401,587.0,0.0,0.0,0.27466666666666667,0.23376623376623376,0.75,0.462,0,1,3000,1848
graph_bfs_size65536_seed2_loads,graph,1000,0,GMC-style,-0.038755570851622734,0.41639474789915965,0.5155166666666666,0.0,0.0,0.001,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,870.0,928.2706222865412,1149.0,0.0,0.0,0.17709720372836218,0.1568627450980392,0.751,0.663,25,57,6008,5304
graph_bfs_size65536_seed2_loads,graph,1000,1,GMC-style,-0.021709318217850715,0.4118016106442577,0.4791047619047619,0.0,0.0,0.001,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,872.0,858.7626728110599,656.0,0.0,0.0,0.23834886817576564,0.2665589660743134,0.751,0.619,13,17,6008,4952
graph_bfs_size65536_seed2_loads,graph,1000,2,GMC-style,-0.09771394775651188,0.4183317927170868,0.38343333333333335,0.0,0.0,0.001,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,874.0,742.1309523809524,805.0,0.0,0.0,0.25132978723404253,0.2550607287449393,0.752,0.494,10,20,6016,3952
graph_bfs_size65536_seed3_loads,graph,100,0,WAM,0.040834692775538084,0.42193837535014006,0.5316666666666666,0.0,0.0,0.01,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,91.0,702.0606936416185,632.0,0.0,0.0,0.13846153846153847,0.20689655172413793,0.65,0.58,0,0,520,464
graph_bfs_size65536_seed3_loads,graph,100,1,WAM,0.07622169125524514,0.41200840336134453,0.49733333333333335,0.0,0.0,0.01,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,91.0,639.6729106628242,632.0,0.0,0.0,0.2,0.29508196721311475,0.65,0.61,0,0,520,488
graph_bfs_size65536_seed3_loads,graph,100,2,GMC-style,-0.11978485391810922,0.4278207282913165,0.31,0.0,0.0,0.01,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,90.0,660.6702127659574,632.0,0.0,0.0,0.234375,0.1875,0.64,0.32,0,0,512,256
graph_bfs_size65536_seed3_loads,graph,500,0,GMC-style,-0.010239472362869595,0.41061484593837533,0.5133,0.0,0.0,0.002,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,452.0,836.015984015984,1149,0.0,0.0,0.14361702127659576,0.14367816091954022,0.752,0.696,0,2,3008,2784
graph_bfs_size65536_seed3_loads,graph,500,1,GMC-style,-0.026479624982784777,0.4103357142857143,0.44403333333333334,0.0,0.0,0.002,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,452.0,750.6282998944034,632,0.0,0.0,0.22994652406417113,0.25666666666666665,0.748,0.6,0,0,2992,2400
graph_bfs_size65536_seed3_loads,graph,500,2,GMC-style,-0.14856737337329107,0.42353893557422967,0.3682666666666667,0.0,0.0,0.002,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,451.0,649.6015801354401,587.0,0.0,0.0,0.27466666666666667,0.23376623376623376,0.75,0.462,0,1,3000,1848
graph_bfs_size65536_seed3_loads,graph,1000,0,GMC-style,-0.038755570851622734,0.41639474789915965,0.5155166666666666,0.0,0.0,0.001,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,870.0,928.2706222865412,1149.0,0.0,0.0,0.17709720372836218,0.1568627450980392,0.751,0.663,25,57,6008,5304
graph_bfs_size65536_seed3_loads,graph,1000,1,GMC-style,-0.021709318217850715,0.4118016106442577,0.4791047619047619,0.0,0.0,0.001,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,872.0,858.7626728110599,656.0,0.0,0.0,0.23834886817576564,0.2665589660743134,0.751,0.619,13,17,6008,4952
graph_bfs_size65536_seed3_loads,graph,1000,2,GMC-style,-0.09771394775651188,0.4183317927170868,0.38343333333333335,0.0,0.0,0.001,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,874.0,742.1309523809524,805.0,0.0,0.0,0.25132978723404253,0.2550607287449393,0.752,0.494,10,20,6016,3952
graph_bfs_size65536_seed4_loads,graph,100,0,WAM,0.040834692775538084,0.42193837535014006,0.5316666666666666,0.0,0.0,0.01,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,91.0,702.0606936416185,632.0,0.0,0.0,0.13846153846153847,0.20689655172413793,0.65,0.58,0,0,520,464
graph_bfs_size65536_seed4_loads,graph,100,1,WAM,0.07622169125524514,0.41200840336134453,0.49733333333333335,0.0,0.0,0.01,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,91.0,639.6729106628242,632.0,0.0,0.0,0.2,0.29508196721311475,0.65,0.61,0,0,520,488
graph_bfs_size65536_seed4_loads,graph,100,2,GMC-style,-0.11978485391810922,0.4278207282913165,0.31,0.0,0.0,0.01,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,90.0,660.6702127659574,632.0,0.0,0.0,0.234375,0.1875,0.64,0.32,0,0,512,256
graph_bfs_size65536_seed4_loads,graph,500,0,GMC-style,-0.010239472362869595,0.41061484593837533,0.5133,0.0,0.0,0.002,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,452.0,836.015984015984,1149,0.0,0.0,0.14361702127659576,0.14367816091954022,0.752,0.696,0,2,3008,2784
graph_bfs_size65536_seed4_loads,graph,500,1,GMC-style,-0.026479624982784777,0.4103357142857143,0.44403333333333334,0.0,0.0,0.002,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,452.0,750.6282998944034,632,0.0,0.0,0.22994652406417113,0.25666666666666665,0.748,0.6,0,0,2992,2400
graph_bfs_size65536_seed4_loads,graph,500,2,GMC-style,-0.14856737337329107,0.42353893557422967,0.3682666666666667,0.0,0.0,0.002,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,451.0,649.6015801354401,587.0,0.0,0.0,0.27466666666666667,0.23376623376623376,0.75,0.462,0,1,3000,1848
graph_bfs_size65536_seed4_loads,graph,1000,0,GMC-style,-0.038755570851622734,0.41639474789915965,0.5155166666666666,0.0,0.0,0.001,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,870.0,928.2706222865412,1149.0,0.0,0.0,0.17709720372836218,0.1568627450980392,0.751,0.663,25,57,6008,5304
graph_bfs_size65536_seed4_loads,graph,1000,1,GMC-style,-0.021709318217850715,0.4118016106442577,0.4791047619047619,0.0,0.0,0.001,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,872.0,858.7626728110599,656.0,0.0,0.0,0.23834886817576564,0.2665589660743134,0.751,0.619,13,17,6008,4952
graph_bfs_size65536_seed4_loads,graph,1000,2,GMC-style,-0.09771394775651188,0.4183317927170868,0.38343333333333335,0.0,0.0,0.001,0.36464559072014074,0.0,0.36464559072014074,0.0,0.0,0.0,0.0,0.727863931965983,2.992256070043299,0.0,874.0,742.1309523809524,805.0,0.0,0.0,0.25132978723404253,0.2550607287449393,0.752,0.494,10,20,6016,3952
graph_dfs_size16384_seed0_loads,graph,100,0,WAM,0.06080528729681889,0.08,0.6571150793650794,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,46.0,159.967585089141,2,0.0,0.0,0.0,0.0967741935483871,0.01,0.31,0,0,8,248
graph_dfs_size16384_seed0_loads,graph,100,1,WAM,0.10678150135487896,0.04,0.6407142857142857,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,159.37696051919957,2,0.0,0.0,0.0,0.16129032258064516,0.02,0.31,0,0,16,248
graph_dfs_size16384_seed0_loads,graph,100,2,WAM,0.05980261373467233,0.08,0.6493055555555556,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,161.65603028664142,2,0.0,0.0,0.0,0.1,0.02,0.3,0,0,16,240
graph_dfs_size16384_seed0_loads,graph,500,0,WAM,0.06706882718583951,0.058,0.6505507936507936,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,150.0,168.97951914514692,2.0,0.0,0.10526315789473684,0.2,0.18269230769230768,0.02,0.208,1,17,80,832
graph_dfs_size16384_seed0_loads,graph,500,1,WAM,0.05099085332853215,0.054,0.6522722222222223,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,168.0,174.09362460989746,2,0.0,0.0,0.3333333333333333,0.13636363636363635,0.012,0.22,1,20,48,880
graph_dfs_size16384_seed0_loads,graph,500,2,WAM,0.09343375485519023,0.054,0.6461642857142857,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,170.0,176.42138084632518,2,0.0,0.0,0.0,0.21100917431192662,0.016,0.218,2,17,64,872
graph_dfs_size16384_seed0_loads,graph,1000,0,WAM,0.042895685996324984,0.064,0.6526047619047619,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,219.0,186.72084548104957,2.0,0.0,0.125,0.26666666666666666,0.2064516129032258,0.015,0.155,5,40,120,1240
graph_dfs_size16384_seed0_loads,graph,1000,1,WAM,0.03949697231762084,0.049,0.6630436507936508,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,223.0,188.39737513671162,2,0.0,0.03571428571428571,0.0,0.14583333333333334,0.008,0.192,3,35,64,1536
graph_dfs_size16384_seed0_loads,graph,1000,2,WAM,0.045686503812023105,0.072,0.6486710678210679,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,227.0,190.1822821728035,2,0.0,0.05555555555555555,0.1875,0.19672131147540983,0.016,0.183,5,47,128,1464
graph_dfs_size16384_seed1_loads,graph,100,0,WAM,0.06080528729681889,0.08,0.6571150793650794,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,46.0,159.967585089141,2,0.0,0.0,0.0,0.0967741935483871,0.01,0.31,0,0,8,248
graph_dfs_size16384_seed1_loads,graph,100,1,WAM,0.10678150135487896,0.04,0.6407142857142857,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,159.37696051919957,2,0.0,0.0,0.0,0.16129032258064516,0.02,0.31,0,0,16,248
graph_dfs_size16384_seed1_loads,graph,100,2,WAM,0.05980261373467233,0.08,0.6493055555555556,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,161.65603028664142,2,0.0,0.0,0.0,0.1,0.02,0.3,0,0,16,240
graph_dfs_size16384_seed1_loads,graph,500,0,WAM,0.06706882718583951,0.058,0.6505507936507936,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,150.0,168.97951914514692,2.0,0.0,0.10526315789473684,0.2,0.18269230769230768,0.02,0.208,1,17,80,832
graph_dfs_size16384_seed1_loads,graph,500,1,WAM,0.05099085332853215,0.054,0.6522722222222223,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,168.0,174.09362460989746,2,0.0,0.0,0.3333333333333333,0.13636363636363635,0.012,0.22,1,20,48,880
graph_dfs_size16384_seed1_loads,graph,500,2,WAM,0.09343375485519023,0.054,0.6461642857142857,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,170.0,176.42138084632518,2,0.0,0.0,0.0,0.21100917431192662,0.016,0.218,2,17,64,872
graph_dfs_size16384_seed1_loads,graph,1000,0,WAM,0.042895685996324984,0.064,0.6526047619047619,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,219.0,186.72084548104957,2.0,0.0,0.125,0.26666666666666666,0.2064516129032258,0.015,0.155,5,40,120,1240
graph_dfs_size16384_seed1_loads,graph,1000,1,WAM,0.03949697231762084,0.049,0.6630436507936508,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,223.0,188.39737513671162,2,0.0,0.03571428571428571,0.0,0.14583333333333334,0.008,0.192,3,35,64,1536
graph_dfs_size16384_seed1_loads,graph,1000,2,WAM,0.045686503812023105,0.072,0.6486710678210679,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,227.0,190.1822821728035,2,0.0,0.05555555555555555,0.1875,0.19672131147540983,0.016,0.183,5,47,128,1464
graph_dfs_size16384_seed2_loads,graph,100,0,WAM,0.06080528729681889,0.08,0.6571150793650794,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,46.0,159.967585089141,2,0.0,0.0,0.0,0.0967741935483871,0.01,0.31,0,0,8,248
graph_dfs_size16384_seed2_loads,graph,100,1,WAM,0.10678150135487896,0.04,0.6407142857142857,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,159.37696051919957,2,0.0,0.0,0.0,0.16129032258064516,0.02,0.31,0,0,16,248
graph_dfs_size16384_seed2_loads,graph,100,2,WAM,0.05980261373467233,0.08,0.6493055555555556,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,161.65603028664142,2,0.0,0.0,0.0,0.1,0.02,0.3,0,0,16,240
graph_dfs_size16384_seed2_loads,graph,500,0,WAM,0.06706882718583951,0.058,0.6505507936507936,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,150.0,168.97951914514692,2.0,0.0,0.10526315789473684,0.2,0.18269230769230768,0.02,0.208,1,17,80,832
graph_dfs_size16384_seed2_loads,graph,500,1,WAM,0.05099085332853215,0.054,0.6522722222222223,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,168.0,174.09362460989746,2,0.0,0.0,0.3333333333333333,0.13636363636363635,0.012,0.22,1,20,48,880
graph_dfs_size16384_seed2_loads,graph,500,2,WAM,0.09343375485519023,0.054,0.6461642857142857,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,170.0,176.42138084632518,2,0.0,0.0,0.0,0.21100917431192662,0.016,0.218,2,17,64,872
graph_dfs_size16384_seed2_loads,graph,1000,0,WAM,0.042895685996324984,0.064,0.6526047619047619,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,219.0,186.72084548104957,2.0,0.0,0.125,0.26666666666666666,0.2064516129032258,0.015,0.155,5,40,120,1240
graph_dfs_size16384_seed2_loads,graph,1000,1,WAM,0.03949697231762084,0.049,0.6630436507936508,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,223.0,188.39737513671162,2,0.0,0.03571428571428571,0.0,0.14583333333333334,0.008,0.192,3,35,64,1536
graph_dfs_size16384_seed2_loads,graph,1000,2,WAM,0.045686503812023105,0.072,0.6486710678210679,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,227.0,190.1822821728035,2,0.0,0.05555555555555555,0.1875,0.19672131147540983,0.016,0.183,5,47,128,1464
graph_dfs_size16384_seed3_loads,graph,100,0,WAM,0.06080528729681889,0.08,0.6571150793650794,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,46.0,159.967585089141,2,0.0,0.0,0.0,0.0967741935483871,0.01,0.31,0,0,8,248
graph_dfs_size16384_seed3_loads,graph,100,1,WAM,0.10678150135487896,0.04,0.6407142857142857,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,159.37696051919957,2,0.0,0.0,0.0,0.16129032258064516,0.02,0.31,0,0,16,248
graph_dfs_size16384_seed3_loads,graph,100,2,WAM,0.05980261373467233,0.08,0.6493055555555556,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,161.65603028664142,2,0.0,0.0,0.0,0.1,0.02,0.3,0,0,16,240
graph_dfs_size16384_seed3_loads,graph,500,0,WAM,0.06706882718583951,0.058,0.6505507936507936,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,150.0,168.97951914514692,2.0,0.0,0.10526315789473684,0.2,0.18269230769230768,0.02,0.208,1,17,80,832
graph_dfs_size16384_seed3_loads,graph,500,1,WAM,0.05099085332853215,0.054,0.6522722222222223,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,168.0,174.09362460989746,2,0.0,0.0,0.3333333333333333,0.13636363636363635,0.012,0.22,1,20,48,880
graph_dfs_size16384_seed3_loads,graph,500,2,WAM,0.09343375485519023,0.054,0.6461642857142857,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,170.0,176.42138084632518,2,0.0,0.0,0.0,0.21100917431192662,0.016,0.218,2,17,64,872
graph_dfs_size16384_seed3_loads,graph,1000,0,WAM,0.042895685996324984,0.064,0.6526047619047619,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,219.0,186.72084548104957,2.0,0.0,0.125,0.26666666666666666,0.2064516129032258,0.015,0.155,5,40,120,1240
graph_dfs_size16384_seed3_loads,graph,1000,1,WAM,0.03949697231762084,0.049,0.6630436507936508,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,223.0,188.39737513671162,2,0.0,0.03571428571428571,0.0,0.14583333333333334,0.008,0.192,3,35,64,1536
graph_dfs_size16384_seed3_loads,graph,1000,2,WAM,0.045686503812023105,0.072,0.6486710678210679,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,227.0,190.1822821728035,2,0.0,0.05555555555555555,0.1875,0.19672131147540983,0.016,0.183,5,47,128,1464
graph_dfs_size16384_seed4_loads,graph,100,0,WAM,0.06080528729681889,0.08,0.6571150793650794,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,46.0,159.967585089141,2,0.0,0.0,0.0,0.0967741935483871,0.01,0.31,0,0,8,248
graph_dfs_size16384_seed4_loads,graph,100,1,WAM,0.10678150135487896,0.04,0.6407142857142857,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,159.37696051919957,2,0.0,0.0,0.0,0.16129032258064516,0.02,0.31,0,0,16,248
graph_dfs_size16384_seed4_loads,graph,100,2,WAM,0.05980261373467233,0.08,0.6493055555555556,0.0,0.0,0.01,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,47.0,161.65603028664142,2,0.0,0.0,0.0,0.1,0.02,0.3,0,0,16,240
graph_dfs_size16384_seed4_loads,graph,500,0,WAM,0.06706882718583951,0.058,0.6505507936507936,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,150.0,168.97951914514692,2.0,0.0,0.10526315789473684,0.2,0.18269230769230768,0.02,0.208,1,17,80,832
graph_dfs_size16384_seed4_loads,graph,500,1,WAM,0.05099085332853215,0.054,0.6522722222222223,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,168.0,174.09362460989746,2,0.0,0.0,0.3333333333333333,0.13636363636363635,0.012,0.22,1,20,48,880
graph_dfs_size16384_seed4_loads,graph,500,2,WAM,0.09343375485519023,0.054,0.6461642857142857,0.0,0.0,0.002,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,170.0,176.42138084632518,2,0.0,0.0,0.0,0.21100917431192662,0.016,0.218,2,17,64,872
graph_dfs_size16384_seed4_loads,graph,1000,0,WAM,0.042895685996324984,0.064,0.6526047619047619,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,219.0,186.72084548104957,2.0,0.0,0.125,0.26666666666666666,0.2064516129032258,0.015,0.155,5,40,120,1240
graph_dfs_size16384_seed4_loads,graph,1000,1,WAM,0.03949697231762084,0.049,0.6630436507936508,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,223.0,188.39737513671162,2,0.0,0.03571428571428571,0.0,0.14583333333333334,0.008,0.192,3,35,64,1536
graph_dfs_size16384_seed4_loads,graph,1000,2,WAM,0.045686503812023105,0.072,0.6486710678210679,0.0,0.0,0.001,0.5199114266030961,0.0,0.5199114266030961,0.0,0.0,0.0,0.0,0.0050025012506253125,8.801433080915258,0.0,227.0,190.1822821728035,2,0.0,0.05555555555555555,0.1875,0.19672131147540983,0.016,0.183,5,47,128,1464
hash_table_size65536_seed0_loads,hash,100,0,GMC-style,-0.0008754008289411086,0.085,0.23,0.0,0.0,0.01,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.030303030303030304,91.0,329.0431654676259,1.0,0.0,0.0,0.0,0.0,0.05,0.17,0,0,40,136
hash_table_size65536_seed0_loads,hash,100,1,GMC-style,-0.0007705343111863439,0.125,0.30333333333333334,0.0,0.0,0.01,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.0,86.0,313.0996441281139,1,0.0,0.0,0.0,0.0,0.06,0.16,0,0,48,128
hash_table_size65536_seed0_loads,hash,100,2,GMC-style,-0.0011083400687327272,0.035,0.2125,0.0,0.0,0.01,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.0,96.0,330.80727272727273,1,0.0,0.0,0.0,0.0,0.02,0.18,0,0,16,144
hash_table_size65536_seed0_loads,hash,500,0,GMC-style,-0.0010671122695564694,0.064,0.22678571428571428,0.0,0.0,0.002,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.01002004008016032,460.0,392.7690058479532,1.0,0.0,0.0,0.0,0.0,0.044,0.192,0,1,176,768
hash_table_size65536_seed0_loads,hash,500,1,WAM,0.0011998242045520024,0.1,0.239,0.0,0.0,0.002,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.006012024048096192,437.0,378.8119891008174,1,0.0,0.0,0.0,0.010752688172043012,0.052,0.186,0,3,208,744
